customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,customer
20579.69157,0,69,5,26,0,2,566.673518,22761
2465.616631,51641,63,8,80,1,1,137.091494,10136
9052.951051,10211,119,7,16,0,7,571.2,62048
2546.364668,0,68,13,11,0,1,296.692076,23596
3007.386248,0,80,31,67,0,1,16.524885,72629
27789.69235,33806,89,32,59,0,2,395.729716,52549
6289.014959,50269,80,15,88,0,3,32.228778,82391
3954.344534,18375,103,8,50,0,1,535.080276,22446
7583.189638,24133,68,20,42,0,2,76.026046,16019
6186.497831,88375,77,23,11,0,3,0.42331,30186
5757.442258,88997,72,9,71,0,3,174.041566,45134
4473.883999,0,125,2,84,0,1,600.0,79589
4786.009693,23402,61,29,38,0,7,292.8,57294
12244.9049,46396,103,11,79,1,2,384.01403,88889
7121.080412,0,96,28,62,0,4,460.8,51276
7547.762822,0,102,34,37,0,3,489.6,16295
20380.06652,33175,66,31,76,0,2,84.520776,76821
9011.764865,63885,114,0,17,0,8,86.477384,62128
20096.89337,92766,71,17,15,0,2,379.029102,70775
4786.889347,45515,61,14,33,0,9,236.907007,75319
11578.12643,0,115,21,46,0,2,1163.620366,26845
2719.431536,37703,70,11,51,0,1,83.121963,94161
4760.941906,0,68,9,1,0,6,489.6,87105
8701.363763,0,122,8,32,0,6,684.851797,14899
2659.495086,64987,66,17,90,0,1,182.927837,51185
5139.561422,73180,64,27,43,0,3,132.543257,51700
20096.89337,92766,71,17,15,0,2,379.029102,60829
4025.095533,0,119,29,54,2,1,571.2,68802
2771.045031,50071,71,3,32,0,1,18.918935,67674
6745.886896,53058,91,16,44,4,3,209.465295,20849
9259.715798,0,127,11,86,0,3,22.483259,94354
8467.267232,16370,74,4,54,0,2,296.049396,53130
22762.21479,70521,63,13,26,0,2,302.4,75704
9332.494982,58007,81,23,71,0,2,518.346912,18646
7100.3251,31670,179,33,3,0,1,1288.8,77073
8007.399376,0,112,12,93,0,3,537.6,43809
19511.99782,0,70,28,26,0,2,491.112176,11515
8145.985919,62534,68,10,1,0,2,326.4,52415
2810.464447,26790,71,4,41,0,1,340.8,83205
6846.150323,0,95,13,20,0,5,456.0,46001
3755.806897,56178,94,1,39,0,1,451.2,27653
2393.036297,28646,61,11,50,0,1,355.028632,70718
40636.66734,31267,129,4,45,0,2,619.2,12395
9067.658438,78250,114,7,66,0,6,547.2,94219
5619.689084,0,153,25,5,0,1,1027.000029,28407
8013.895125,65636,67,15,72,0,2,321.6,72056
4089.036013,43177,103,34,74,0,1,420.966805,52713
5065.486772,26733,66,7,55,0,5,218.717113,20514
8372.851175,12590,73,22,1,0,2,132.503461,43586
66025.75407,33481,188,28,46,0,2,1194.892002,66747
8175.315246,0,80,25,80,0,2,384.0,31713
8720.458745,25752,73,28,85,0,2,378.262864,72420
3237.500928,27982,87,15,74,0,1,14.743099,75102
5354.612433,29445,68,0,31,0,9,334.015169,75453
2375.001798,47455,61,1,61,0,1,278.804991,96517
8646.504109,64125,108,3,44,0,3,369.818708,55284
6672.127831,56830,83,6,27,0,9,319.799712,83603
12919.41828,58236,108,22,92,0,2,67.253453,68425
7385.359236,54289,62,32,13,0,2,430.093647,51572
7200.664877,0,66,16,77,0,2,316.8,58282
7281.715134,47482,93,19,45,0,3,594.177664,23743
3237.996209,60244,83,3,72,3,1,326.281835,47984
2722.986709,20867,71,0,79,0,1,340.8,52613
11277.72488,98138,93,30,10,1,2,427.52731,96138
8555.887254,0,81,6,49,0,2,583.2,95739
2911.923334,20327,74,26,44,0,1,824.254866,81101
10083.48688,11828,90,18,84,0,2,571.479602,27419
5704.977144,50695,71,31,30,0,5,110.567069,59523
7664.80924,0,107,14,90,0,3,770.4,91715
4909.027487,98693,61,7,57,0,3,292.8,13438
5470.060561,54507,138,20,11,0,1,702.990032,82687
5067.002561,89703,126,6,54,0,1,601.983113,50410
4896.271406,0,71,9,6,0,3,421.147532,53270
4572.041785,0,67,19,82,1,3,357.14996,79098
8237.376444,70882,69,20,50,0,2,124.380223,86121
3964.730745,60817,103,3,79,1,1,494.4,69265
10901.22525,72257,90,28,61,0,2,408.415481,86224
16304.29777,90008,137,13,3,0,2,406.986034,89148
2619.478929,93987,65,9,1,0,1,251.321448,97834
14024.35839,81872,115,10,55,0,2,256.43803,66678
24320.64401,60221,67,3,17,0,2,238.561687,34553
24249.33685,33651,69,21,37,1,2,328.65413,49772
20864.30762,0,61,22,94,0,2,216.08671,44848
8823.852473,75741,109,31,59,0,7,217.188864,66679
7610.203455,38086,96,17,10,0,7,243.237741,98585
7486.171898,38725,64,12,58,0,2,307.2,83294
8763.449964,20132,86,5,61,3,2,412.8,43707
27386.15024,0,105,0,47,0,2,451.13986,89767
11121.62179,44299,106,25,76,5,2,754.260616,49741
5657.685223,98917,139,18,21,0,1,336.612234,46862
18938.53677,91535,67,35,13,1,2,126.634634,60545
13865.83107,53484,70,12,12,0,2,333.051529,62115
8188.91743,45318,103,17,27,0,8,494.4,16909
5626.530435,46897,70,16,47,0,3,344.377218,41371
3208.919835,40135,80,29,70,0,1,78.008093,29828
5282.543094,38606,68,16,99,0,3,413.288851,59331
8696.7107,56550,73,22,41,3,2,162.775889,46471
5259.444853,61146,65,7,68,0,6,273.018929,53892
7854.771821,36409,66,26,33,0,2,316.8,37291
6438.97103,90035,80,28,38,0,3,141.628547,93631
11633.57855,39669,98,13,63,0,2,492.935479,26763
2442.422113,57963,61,11,63,0,1,42.160829,74843
14024.35839,81872,115,10,55,0,2,256.43803,47947
2491.257604,25965,65,23,27,0,1,329.206567,23049
3410.199334,59662,85,6,76,0,1,10.168824,10088
3842.028065,27906,102,5,57,0,1,489.6,65428
3339.853704,51032,83,5,56,0,1,349.954886,48094
5358.269985,83771,133,26,18,0,1,482.328161,56613
9268.672154,57052,115,7,56,1,4,483.62724,33339
4200.373728,51510,106,11,17,0,1,688.547375,28078
4829.571981,34819,61,0,31,0,6,185.898327,60855
14244.73069,31189,122,18,10,0,2,585.6,73149
4095.201692,32180,103,3,28,0,1,558.835255,81807
33718.8424,27500,114,25,47,0,2,472.280461,57918
7540.054749,67018,94,11,17,0,4,104.427573,29644
2821.002026,0,77,32,0,0,1,436.369797,17918
36695.90627,0,199,7,93,0,2,1062.090461,25422
19731.34147,33588,62,2,64,0,2,419.921897,21377
6685.069081,56270,83,23,2,0,4,398.4,15946
8408.317401,82800,70,12,94,0,2,442.194796,53249
7371.58568,0,68,2,70,0,2,425.137341,83731
4742.106389,63891,119,13,13,0,1,7.651121,41477
15865.166,43946,133,13,83,0,2,415.98615,13963
5396.311664,62039,68,8,30,1,8,265.877583,49878
4330.38602,60475,107,9,18,0,1,513.6,10920
5708.024308,70279,71,17,25,0,7,331.231484,32181
3500.855508,0,93,4,63,0,1,446.4,19653
3919.366722,66676,97,0,40,0,1,558.099357,39961
2910.317298,12048,77,6,46,0,1,369.6,78671
4827.77681,0,68,29,91,0,6,326.4,48591
4811.740943,0,68,34,37,0,6,619.07199,16060
7834.151482,36094,99,28,50,1,5,456.50357,53453
14666.23121,0,61,0,31,0,2,439.2,42210
7199.645715,63328,89,19,19,0,9,427.2,74789
3914.719645,0,112,6,0,0,1,587.861936,39602
9470.273932,36121,118,7,91,0,4,1107.145019,93727
5479.555081,56005,68,31,30,1,3,326.4,37845
2488.241391,48597,71,12,63,5,1,305.697525,45143
5886.615741,0,81,21,37,0,4,583.2,35623
8406.385414,42540,70,15,52,0,2,43.548973,47139
8685.91529,87544,109,28,92,1,3,523.2,48950
25030.37545,26292,80,1,81,2,2,384.0,98544
17822.56375,42696,228,17,50,0,9,1273.741085,12500
2798.679988,88009,71,29,21,0,1,266.52482,59681
3288.6575,0,97,27,17,0,1,1026.315988,91314
2004.350666,0,66,16,35,4,1,316.8,92260
13736.1325,16181,181,22,79,0,8,1261.319869,21402
4411.65582,0,62,20,88,0,6,446.4,41319
5392.440611,75438,136,11,97,0,1,438.480672,90911
2561.576924,0,73,25,5,0,1,842.87608,90888
6057.07208,27681,83,13,62,0,9,398.4,87570
22256.69368,23444,196,7,62,0,2,940.8,94315
2693.530229,63684,68,6,87,0,1,343.889585,65727
4296.604128,61737,107,21,65,0,1,495.670802,76635
11624.82149,0,113,32,66,0,2,813.6,58958
8749.496793,52373,111,2,37,0,9,186.160527,15952
3155.911309,58213,79,22,50,0,1,39.714767,22549
3317.904817,74142,83,24,60,0,1,398.4,34927
7821.188278,0,109,31,74,0,3,784.8,87578
4240.925575,49746,111,4,85,3,1,589.298521,51965
8992.779137,0,129,13,4,0,7,1059.572464,53648
7304.15545,0,104,35,79,0,3,499.2,73249
5217.513287,39854,66,6,4,0,7,261.930545,53890
2725.356404,36650,69,2,70,1,1,56.60333,35310
18569.50063,32756,93,18,67,0,2,381.118731,30870
9985.366015,36268,86,2,22,1,2,531.164627,73533
8257.666512,23815,73,4,47,0,2,424.330166,70308
8002.308333,0,107,3,65,0,3,513.6,50183
5897.745369,39188,74,9,2,0,3,355.2,38033
4686.469674,58089,118,31,83,0,1,566.4,86769
5943.07303,62120,74,5,39,0,8,28.31732,90556
2648.471057,26540,69,15,4,0,1,378.432035,43721
4650.063763,28215,65,15,26,0,3,468.0,71089
44856.11397,61675,123,35,54,0,2,482.550044,84966
26570.34335,0,100,16,36,0,2,480.0,11802
2951.294057,69600,74,35,28,0,1,341.396161,92708
2464.510412,40982,62,6,88,0,1,106.665934,59993
5555.830205,74015,72,12,61,0,6,471.443077,76688
3199.703983,0,94,6,61,0,1,1121.876091,82261
2776.317884,0,79,28,94,0,1,509.028102,93397
16355.31386,29439,146,4,10,0,2,700.8,33051
7329.889139,0,108,26,94,0,4,518.4,40223
5555.830205,74015,72,12,61,0,6,471.443077,49996
6383.482152,67881,79,6,70,0,4,391.039166,71707
7758.588506,96162,97,9,91,0,4,376.569009,38306
14932.09982,39049,63,30,34,0,2,294.75626,54884
8047.410936,29808,105,18,38,1,3,52.456587,27635
10861.515,65727,134,14,15,0,6,363.995013,84287
2195.295372,0,62,30,29,1,1,446.4,38569
2397.036098,22283,65,16,93,0,1,572.072106,77476
4070.045873,37435,105,3,22,0,1,314.441585,92156
5578.522348,27756,71,6,52,0,8,735.733206,53408
8139.525579,86876,68,9,3,0,2,118.810361,86445
7444.939419,0,114,21,41,0,4,863.861736,32843
7295.332712,34062,91,23,51,0,3,603.350571,14053
5325.724541,0,73,17,44,0,7,496.474767,38767
2442.212317,0,69,7,10,0,1,331.2,34494
10307.65258,78358,128,6,75,0,3,614.4,36487
2461.797738,12222,67,8,70,1,1,321.6,88021
2521.684392,41247,64,17,6,0,1,307.2,43945
25464.82059,13663,97,1,66,0,2,465.6,93181
2822.591481,25531,74,27,52,0,1,355.2,89049
5811.996703,58643,74,33,58,0,3,329.46648,79788
21850.34627,48107,190,6,34,2,2,912.0,51244
9320.240511,18643,119,34,41,0,5,571.2,56053
22305.32351,0,102,13,89,0,2,401.528957,97123
22118.81261,58645,110,15,44,0,2,427.723646,30147
7218.16275,95058,177,11,90,0,1,89.712324,70464
6117.034997,0,87,16,83,0,8,1032.609293,19572
4882.289803,19715,66,25,11,4,5,475.2,43989
2674.07551,68787,66,7,64,0,1,105.379402,10834
7724.678387,29056,66,19,2,0,2,355.531267,46620
4708.203284,47829,117,23,37,1,1,561.6,27230
4447.423455,13128,118,11,21,0,1,771.878514,32695
4823.558028,58946,121,5,87,0,1,486.720776,89934
5420.361822,31614,71,26,69,0,4,234.683628,63862
7583.141211,44667,65,25,53,0,2,245.661376,27959
3852.425156,0,111,33,76,0,1,937.824847,15771
7647.451823,91512,189,6,86,0,1,907.2,84431
5229.68034,26540,69,13,65,1,5,331.2,46214
3614.078436,0,103,35,76,0,1,741.6,91482
2853.512645,38798,72,24,48,0,1,332.945455,48278
8543.325539,0,117,0,6,0,4,561.6,37968
5150.416511,65629,64,21,28,0,3,89.411365,15251
8723.667123,33291,73,30,2,1,2,172.226165,36906
16477.47799,57264,84,0,30,1,2,129.249842,95711
26338.58626,60970,110,20,10,0,2,94.496547,44460
4244.470352,34220,109,23,71,1,1,523.2,57101
5757.442258,88997,72,9,71,0,3,174.041566,34669
4826.831451,18779,63,10,65,0,4,215.255721,42392
8092.87696,50825,102,3,46,0,3,369.614729,52068
3011.270628,0,86,18,41,0,1,569.130423,20532
8663.919296,29218,72,33,40,0,2,502.369442,74432
2471.528431,95697,61,16,55,0,1,114.273025,10507
5627.297887,61486,70,2,65,0,3,334.13351,59273
7494.087341,0,68,6,25,0,2,326.4,81849
5452.625449,17723,72,3,40,0,3,345.6,83904
2592.437797,72421,65,8,23,0,1,312.0,14039
6721.893743,36510,84,10,36,0,6,286.781601,26467
5500.576161,35396,70,32,12,0,3,336.0,53546
2550.659053,69230,63,31,13,0,1,283.241868,58189
7771.582097,28054,195,1,63,1,1,571.663256,31523
4236.301454,25866,109,20,56,0,1,523.2,98024
9025.067525,23675,117,4,31,0,7,707.925645,50777
2615.911934,0,71,22,45,0,1,340.8,36182
2396.219292,0,66,6,71,2,1,433.160284,64064
4784.416267,0,68,16,81,0,6,326.4,60905
3873.647046,28142,105,18,50,0,1,701.708239,77856
7806.137458,23706,68,1,56,1,2,326.4,93931
4717.625727,0,131,0,80,0,1,628.8,74455
5625.908671,0,85,34,31,0,3,872.203927,98989
5182.941518,83527,64,19,27,1,3,39.127298,35421
6005.214792,26876,76,17,72,0,8,364.8,41401
9837.507586,55099,122,33,86,0,3,260.265417,16234
5206.028448,71661,65,7,92,0,4,312.0,83789
36293.14678,18047,242,5,50,0,2,1350.379181,46006
2837.109178,90893,70,8,82,0,1,70.712507,59481
11785.04181,90016,102,28,34,4,2,20.405935,86651
3124.933827,81285,81,18,2,2,1,441.765368,32867
13862.10016,96950,115,20,74,0,2,633.132017,67315
8200.269735,24814,69,31,48,0,2,331.2,90444
8456.268179,0,90,14,16,3,2,648.0,72326
2124.173841,0,61,17,14,1,1,60.5975,18525
9045.111945,52572,113,30,22,0,3,441.623031,25359
3187.351993,0,85,27,29,0,1,595.160486,39580
8113.962284,41701,68,16,74,0,2,64.646458,81720
34039.05613,0,104,26,66,0,2,499.2,53546
9087.586819,0,80,7,77,0,2,384.0,76249
12519.79639,34179,107,15,26,0,2,770.4,79029
6057.07208,27681,83,13,62,0,9,398.4,79851
4967.044248,0,73,34,2,0,4,359.35328,49519
6933.335325,0,70,19,66,1,2,504.0,21193
22399.12944,78494,69,21,53,0,2,78.189401,98462
2162.417356,0,66,18,95,2,1,316.8,11898
21776.5819,56044,182,27,32,0,2,952.849701,85283
9095.049868,37937,116,11,42,0,5,556.8,19960
4228.248035,77853,106,12,76,0,1,165.237444,11191
6521.368813,72608,82,26,19,3,8,393.6,24757
10209.02324,36568,128,28,34,0,6,978.621302,20756
7600.443798,0,110,17,58,2,3,796.987409,98982
3894.623983,59578,98,1,50,1,1,403.67601,54755
8510.758196,26032,109,18,25,0,3,638.098653,13251
2712.832687,39618,68,0,55,0,1,326.4,16676
2258.793954,0,65,8,47,0,1,625.483498,80571
4815.851943,59438,124,33,55,0,1,562.667789,43418
8007.399376,0,112,12,93,0,3,537.6,78643
3008.969524,0,87,2,55,0,1,401.484738,97135
2530.705137,89451,63,11,2,0,1,61.769564,52656
10787.11572,44695,91,26,88,0,2,147.954285,71358
11923.75365,24581,101,2,86,0,2,484.8,42087
5186.359717,0,73,27,95,1,6,194.944319,98267
10103.64886,72334,129,26,66,3,6,412.829624,27780
6438.995346,19831,83,8,88,0,7,398.4,38951
3909.636524,40361,98,3,98,0,1,71.169255,84133
13211.01092,74656,111,0,6,0,2,504.365927,86246
14616.36817,25358,126,1,13,0,2,750.58561,37626
3732.345012,35461,95,26,57,1,1,9.214343,54288
8750.643581,59047,76,2,73,3,2,364.8,81343
10662.63422,62409,89,16,50,0,2,392.686432,57351
3861.486269,93272,95,3,54,0,1,281.110788,39201
9807.829589,0,135,18,48,0,4,970.456654,40022
3252.828464,20166,83,19,28,0,1,398.4,44049
2711.899826,0,74,13,68,0,1,355.2,51103
2453.570794,29735,69,3,92,0,1,331.2,78838
11228.28966,0,64,1,63,0,2,772.83851,16399
23020.89147,97460,114,20,62,0,2,660.135987,52773
2458.447909,57564,63,5,48,1,1,302.4,99212
11160.07706,33232,94,21,81,0,2,435.527845,52383
13118.74322,11854,113,19,64,0,2,807.721213,28380
6120.185345,23843,79,1,42,0,5,344.693511,87192
13881.03947,17961,181,28,51,0,3,476.707749,43755
4787.472973,0,64,17,84,0,3,360.110955,38145
8177.048957,54695,103,6,94,0,5,494.4,65756
3309.248219,85632,82,23,4,0,1,7.2574,92601
14635.45158,0,139,5,56,0,2,667.2,63755
5120.615661,0,76,11,14,4,3,277.220384,33231
19253.03441,39895,160,32,45,0,2,765.591167,71862
6646.749298,95815,82,6,95,0,3,393.6,87641
8742.472473,37224,74,8,23,0,2,355.2,61016
8467.369513,0,122,2,73,0,5,1100.088685,27645
6992.531494,94652,86,18,88,0,3,412.8,53899
13037.03339,28582,112,27,24,0,2,537.6,69320
10883.78785,91123,138,32,70,3,8,103.462381,86431
9114.276632,85942,116,16,36,2,5,79.340118,27229
30442.53824,64321,253,4,75,0,2,422.438297,42182
5104.354719,77025,64,18,44,2,3,380.917107,64974
2174.111987,16997,65,35,62,3,1,468.0,89786
9890.210998,52408,125,13,12,0,9,179.125777,70290
8719.125849,0,116,7,73,1,7,556.8,78670
8516.751366,37573,112,3,21,3,3,537.6,24549
11606.84868,45893,97,3,75,0,2,465.6,96263
3731.504584,0,96,31,34,0,1,460.8,86059
3303.090814,29385,88,18,8,2,1,422.4,76788
8888.875454,21509,81,24,24,1,2,413.492922,23825
8173.50314,68144,70,29,98,4,2,336.0,61137
4923.950434,31093,63,3,78,0,3,302.4,21716
2823.501795,24350,73,6,89,3,1,350.4,95336
7824.372789,32823,100,1,36,0,8,480.0,22591
8311.854644,44843,105,14,34,0,3,391.419263,18539
5384.532684,59364,67,25,56,0,5,321.6,89605
3978.665051,39101,99,34,24,0,1,167.174678,47708
6237.507291,0,90,2,46,1,3,432.0,47201
6969.880958,27604,92,20,45,1,9,441.6,62773
5024.029643,91603,64,18,37,5,8,307.2,77560
8414.080425,59828,104,25,49,0,8,499.2,66305
2801.562831,33247,72,26,47,0,1,284.956298,83676
5010.917847,45867,126,31,12,0,1,604.8,98396
4997.780688,54827,64,17,88,0,3,132.947215,36670
2236.085718,0,64,12,56,3,1,307.2,78727
10934.73726,47170,139,4,57,0,3,667.2,61665
3289.132998,21947,83,17,66,0,1,366.90936,49431
14014.10119,39018,117,11,94,0,2,561.6,82336
5604.330774,20252,71,0,64,0,3,198.227061,16954
2912.235077,0,88,29,81,0,1,633.6,69852
5616.845326,48602,70,30,46,0,5,487.884823,47945
7504.685954,97849,62,32,45,0,2,183.117146,57184
3746.751625,41479,94,14,38,1,1,19.575683,55710
2959.819985,69746,74,17,91,0,1,225.032781,50287
7725.535708,96748,96,13,68,0,9,460.8,73565
13248.63735,25074,112,17,8,0,2,537.6,20739
2717.781848,66463,68,28,80,0,1,326.4,85062
2734.149158,34865,69,15,16,0,1,255.946801,77514
9199.388961,37399,116,30,22,0,3,392.826082,80148
29049.71315,21070,195,6,47,0,2,1404.0,72422
4956.620638,31562,66,9,5,4,7,316.8,49978
5574.959174,54684,71,28,49,2,3,487.070965,80299
9192.592887,37388,117,30,21,0,5,561.6,53781
3878.770231,84981,96,6,96,0,1,4.719043,70013
4419.116971,24046,116,27,47,0,1,556.8,97878
4772.943848,20993,133,35,90,0,1,638.4,24299
9101.523916,48029,116,9,79,0,7,556.8,45123
7609.089616,16233,197,17,68,0,1,1418.4,33037
2668.662697,30718,67,26,49,1,1,321.6,70905
5141.976413,60277,65,32,19,0,7,146.390518,86561
7451.49202,0,107,6,63,0,8,770.4,40971
2620.167098,31911,68,13,65,0,1,245.893663,44314
4909.844198,61402,62,1,69,0,3,252.157829,44612
8023.075248,34335,101,18,55,0,3,484.8,37431
20446.6023,71467,86,5,34,0,2,324.879569,57381
4966.848441,0,74,25,60,0,9,532.8,45824
3549.016697,36168,90,16,14,0,1,432.0,17838
5350.367001,58357,137,27,76,2,1,708.220713,37485
8065.234637,29692,77,3,53,0,2,449.352139,95842
7892.824093,29215,67,7,15,0,2,327.656191,13451
4540.9925,0,61,14,4,0,3,486.121464,82778
2852.527169,26841,74,33,17,1,1,418.534381,16710
10720.41744,34837,139,4,2,1,4,667.2,53330
4795.387295,33068,61,6,77,1,6,213.038013,12396
5182.393447,44820,133,12,62,3,1,336.13217,77151
22620.74841,49564,193,22,82,0,2,286.370988,71877
2320.750557,19581,61,32,27,0,1,377.24342,95799
7714.650119,0,74,33,24,0,2,532.8,28721
7880.337212,23129,70,10,74,0,2,491.65337,42637
9029.940704,0,138,23,93,0,3,1376.958592,47242
6965.423975,25411,86,8,73,0,8,242.807725,46445
15114.40241,28513,100,4,22,1,2,480.0,32854
22523.7063,69346,63,27,42,1,2,246.284609,35061
10760.17612,74835,133,14,89,0,7,107.645982,44829
5808.932598,43282,72,3,3,0,3,166.799814,83684
30591.61257,11276,91,22,10,1,2,436.8,82356
2220.187426,0,62,11,52,2,1,311.506082,49116
4914.035833,10037,71,14,29,0,3,292.181494,39700
2395.57,21986,63,1,9,0,1,333.696228,40410
5522.524223,85609,136,22,17,0,1,652.8,85653
15808.75757,86347,130,17,93,0,2,593.779554,91033
2827.328603,20368,72,30,36,0,1,345.6,69427
5421.524497,25778,68,29,34,0,3,20.141289,85889
2514.59196,43860,65,15,58,0,1,156.124914,82358
5157.642282,93303,65,11,96,0,5,40.757983,94127
4874.665223,67467,61,4,22,0,9,365.879938,19482
4198.02525,30598,106,13,21,0,1,508.8,68850
5380.898636,55350,67,0,13,0,9,321.6,97256
13466.92071,11432,119,11,9,0,2,571.2,85904
2424.424678,27093,61,10,19,0,1,292.8,30325
3823.853815,0,108,32,95,0,1,777.6,98245
13883.32934,0,197,3,85,0,9,1418.4,31376
2438.533897,38961,62,5,19,0,1,297.6,45224
34090.03598,51840,94,10,75,0,2,33.747903,56196
2840.302575,79181,72,1,24,0,1,241.277426,39400
24127.50402,14072,71,13,3,0,2,511.2,39090
7596.143777,56225,97,10,95,0,3,465.6,17166
15096.27023,14909,199,31,95,0,6,1238.077611,67477
6005.214792,26876,76,17,72,0,8,364.8,79432
3455.23067,68401,88,14,14,0,1,242.254164,17448
5728.581037,29730,72,1,76,0,3,463.21435,65854
5163.228365,35577,130,1,6,0,1,574.51239,23641
2602.650842,41958,66,15,49,1,1,206.818326,79113
32643.07651,77915,115,4,61,0,2,552.0,61197
2789.74739,15514,74,20,24,0,1,355.2,12516
11250.09857,29505,284,2,70,0,1,1979.444237,55854
16510.96722,31356,68,25,13,0,2,326.4,19791
7607.983712,31456,199,5,61,0,1,436.695385,16403
5603.73932,95284,69,6,35,0,4,327.647322,28002
6674.44805,0,98,7,24,0,9,931.648937,97066
4049.415027,62864,104,20,14,0,1,171.213743,97700
4958.016206,22842,65,20,53,0,9,468.0,96938
7850.128057,67186,66,22,20,0,2,184.936711,32811
6382.583452,0,87,14,67,0,3,417.6,69465
5737.499595,68946,71,15,31,0,8,309.627788,12086
7688.023506,56680,100,9,78,2,3,480.0,89174
4873.436612,18866,126,4,62,0,1,604.8,26077
2824.681217,82875,70,5,20,0,1,455.337179,98740
3722.368016,0,109,25,61,2,1,523.2,82767
5535.963648,84863,138,28,40,0,1,691.697458,54675
4727.8341,0,127,24,58,0,1,609.6,67766
2378.667328,54753,61,5,99,0,1,292.8,36743
9337.895228,76381,116,23,33,0,4,556.8,20901
6189.994337,59523,78,0,62,1,8,343.789779,20969
5638.262608,56017,71,1,98,0,6,51.995897,33435
5264.361755,14306,74,31,22,3,7,355.061143,55110
4035.68383,21359,101,25,5,0,1,484.8,42538
4117.4697,86101,102,4,73,0,1,344.736945,64207
8382.478392,25998,71,16,38,0,2,791.878042,80424
2435.147986,64341,61,4,81,0,1,79.934072,34309
6599.081932,36060,165,27,55,0,1,774.558233,34468
5353.932122,61894,67,22,38,0,4,266.996814,34922
6747.524275,26721,65,18,64,3,2,312.0,93707
7412.135256,59940,94,17,9,0,3,303.098944,28542
5512.342258,45971,138,15,91,0,1,139.826393,29518
4015.34005,80055,100,30,83,0,1,121.945071,34698
7772.473464,58345,98,1,6,0,6,346.971517,37392
4638.945365,0,71,33,48,3,7,143.276484,43082
10507.50144,76549,132,3,5,0,3,616.349424,90697
17556.99121,36212,73,25,57,0,2,119.033795,93103
9103.700091,0,131,18,41,0,3,628.8,37151
13110.54899,73597,114,5,8,5,2,485.183645,43513
8006.219948,63762,99,13,55,0,4,108.161276,81912
6807.271588,32787,86,3,86,0,7,568.58486,50087
2627.610202,94962,67,10,48,4,1,321.6,87008
9095.744565,0,256,30,32,0,1,1943.772393,30352
5015.643575,73809,125,5,57,0,1,537.315879,30266
4726.869327,13037,124,28,49,0,1,839.348464,50461
3059.182181,0,88,5,85,0,1,989.200247,84962
4122.569957,75272,103,22,10,0,1,71.647924,14584
2620.903729,39278,66,29,45,0,1,65.590217,87250
4938.893241,36913,62,22,37,0,9,90.569696,67983
4691.043597,0,74,19,11,1,3,407.218947,40110
6005.847375,13528,86,21,35,0,3,412.8,93005
